Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score,Location
050248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,Monterey,0.986935,0.839602,1.017547,1.029603,0 out of 10,0 out of 9,0 out of 10,"1441 CONSTITUTION BOULEVARD SALINAS, CA 93906 (36.695472, -121.63124)"
500039,HARRISON MEMORIAL HOSPITAL,2520 CHERRY AVENUE,BREMERTON,WA,98310,Kitsap,0.986935,0.839602,0.965677,0.948215,3 out of 10,1 out of 9,3 out of 10,"2520 CHERRY AVENUE BREMERTON, WA 98310 (47.583429, -122.62601)"
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,Otsego,0.986935,0.839602,0.872053,0.922518,4 out of 10,0 out of 9,4 out of 10,"ONE NORTON AVENUE ONEONTA, NY 13820"
390237,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18501,Lackawanna,0.986935,0.839602,1.077005,1.046624,0 out of 10,1 out of 9,1 out of 10,"746 JEFFERSON AVENUE SCRANTON, PA 18501 (41.412827, -75.654071)"
010012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DeKalb,0.986935,0.839602,1.001812,1.057363,0 out of 10,0 out of 9,0 out of 10,"200 MED CENTER DRIVE FORT PAYNE, AL 35968"
520107,HOLY FAMILY MEMORIAL,2300 WESTERN AVE,MANITOWOC,WI,54221,Manitowoc,0.986935,0.839602,0.914910,0.977380,1 out of 10,0 out of 9,1 out of 10,"2300 WESTERN AVE MANITOWOC, WI 54221 (44.09441, -87.676865)"
360239,SYCAMORE MEDICAL CENTER,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,Montgomery,0.986935,0.839602,0.999966,1.022256,0 out of 10,0 out of 9,0 out of 10,"4000 MIAMISBURG-CENTERVILLE ROAD MIAMISBURG, OH 45342 (39.63982, -84.25126)"
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,San Diego,0.986935,0.839602,1.004130,1.001184,0 out of 10,0 out of 9,0 out of 10,"200 WEST ARBOR DRIVE SAN DIEGO, CA 92103 (32.753717, -117.165914)"
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,Porter,0.986935,0.839602,1.034611,1.084531,0 out of 10,0 out of 9,0 out of 10,"85 EAST US HWY 6 VALPARAISO, IN 46383 (41.55007, -87.051316)"
340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,Lee,0.986935,0.839602,0.922895,0.917148,5 out of 10,0 out of 9,5 out of 10,"1135 CARTHAGE ST SANFORD, NC 27330 (35.469093, -79.1888)"
370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,TULSA,OK,74104,Tulsa,0.986935,0.839602,0.988381,0.982055,1 out of 10,0 out of 9,1 out of 10,"1120 SOUTH UTICA AVENUE TULSA, OK 74104 (36.147164, -95.967141)"
520041,DIVINE SAVIOR HEALTHCARE,2817 NEW PINERY ROAD,PORTAGE,WI,53901,Columbia,0.986935,0.839602,0.839187,0.892369,6 out of 10,0 out of 9,6 out of 10,"2817 NEW PINERY ROAD PORTAGE, WI 53901 (43.566278, -89.469445)"
670060,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,TX,75182,Dallas,0.986935,0.839602,1.140574,1.130428,0 out of 10,0 out of 9,0 out of 10,"231 SOUTH COLLINS ROAD SUNNYVALE, TX 75182 (32.77834, -96.567178)"
010046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,Etowah,0.986935,0.839602,0.970768,0.940973,3 out of 10,2 out of 9,3 out of 10,"600 SOUTH THIRD STREET GADSDEN, AL 35901 (34.003811, -86.004086)"
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,Collier,0.986935,0.839602,0.947104,0.987504,0 out of 10,0 out of 9,0 out of 10,"6101 PINE RIDGE ROAD NAPLES, FL 34119 (26.211764, -81.730707)"
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,Pima,0.986935,0.839602,0.975500,0.904993,6 out of 10,5 out of 9,6 out of 10,"2800 EAST AJO WAY TUCSON, AZ 85713 (32.177882, -110.930891)"
050006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,Humboldt,0.986935,0.839602,0.887678,0.929611,4 out of 10,0 out of 9,4 out of 10,"2700 DOLBEER ST EUREKA, CA 95501 (40.783103, -124.142039)"
510012,PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550,Mason,0.986935,0.839602,0.919996,0.992502,0 out of 10,0 out of 9,0 out of 10,"2520 VALLEY DRIVE POINT PLEASANT, WV 25550 (38.868705, -82.124403)"
100088,BAPTIST MEDICAL CENTER JACKSONVILLE,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,Duval,0.986935,0.839602,1.032688,1.023571,0 out of 10,0 out of 9,0 out of 10,"800 PRUDENTIAL DR JACKSONVILLE, FL 32207 (30.316284, -81.663609)"
310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,07666,Bergen,0.986935,0.839602,1.076550,1.060793,0 out of 10,0 out of 9,0 out of 10,"718 TEANECK RD TEANECK, NJ 07666 (40.882377, -74.008629)"
110192,EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,Gwinnett,0.986935,0.839602,1.014539,1.010842,0 out of 10,0 out of 9,0 out of 10,"1700 MEDICAL WAY SNELLVILLE, GA 30078 (33.877259, -84.019645)"
270003,ST PETERS HOSPITAL,2475 BROADWAY,HELENA,MT,59601,Lewis and Clark,0.986935,0.839602,0.865073,0.858554,8 out of 10,2 out of 9,8 out of 10,"2475 BROADWAY HELENA, MT 59601"
240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,EDINA,MN,55435,Hennepin,0.986935,0.839602,0.932019,0.957586,2 out of 10,0 out of 9,2 out of 10,"6401 FRANCE AVENUE SOUTH EDINA, MN 55435 (44.886279, -93.328857)"
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,King,0.986935,0.839602,0.908410,0.912017,5 out of 10,0 out of 9,5 out of 10,"1035-116TH AVE NE BELLEVUE, WA 98004"
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,77008,Harris,0.986935,0.839602,1.086382,1.045942,0 out of 10,1 out of 9,1 out of 10,"1635 NORTH LOOP WEST HOUSTON, TX 77008 (29.812266, -95.430899)"
170074,GEARY COMMUNITY HOSPITAL,1102 ST MARY'S ROAD,JUNCTION CITY,KS,66441,Geary,0.986935,0.839602,0.876402,0.940559,3 out of 10,0 out of 9,3 out of 10,"1102 ST MARY'S ROAD JUNCTION CITY, KS 66441 (39.013979, -96.849798)"
050232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,San Luis Obispo,0.986935,0.839602,0.961686,0.959240,2 out of 10,0 out of 9,2 out of 10,"1911 JOHNSON AVE SAN LUIS OBISPO, CA 93401 (35.278663, -120.650212)"
130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,Twin Falls,0.986935,0.839602,0.953130,0.950212,3 out of 10,0 out of 9,3 out of 10,"801 POLE LINE ROAD WEST TWIN FALLS, ID 83301 (42.591595, -114.496998)"
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,Los Angeles,0.986935,0.839602,0.765109,0.850930,9 out of 10,0 out of 9,9 out of 10,"25825 SOUTH VERMONT AVENUE HARBOR CITY, CA 90710 (33.788623, -118.294366)"
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,Bronx,0.986935,0.839602,1.032168,0.915908,5 out of 10,6 out of 9,6 out of 10,"234 EAST 149TH STREET BRONX, NY 10451 (40.817681, -73.924072)"
670043,CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,CEDAR PARK,TX,78613,Williamson,0.986935,0.839602,1.038991,1.020528,0 out of 10,0 out of 9,0 out of 10,"1401 MEDICAL PARKWAY CEDAR PARK, TX 78613 (30.531124, -97.812824)"
110215,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,Fayette,0.986935,0.839602,0.948566,0.952042,3 out of 10,0 out of 9,3 out of 10,"1255 HIGHWAY 54 WEST FAYETTEVILLE, GA 30214 (33.450593, -84.510526)"
050231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,Los Angeles,0.986935,0.839602,1.011764,1.011998,0 out of 10,0 out of 9,0 out of 10,"1798 N GAREY AVE POMONA, CA 91767 (34.077639, -117.752329)"
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,01950,Essex,0.986935,0.839602,1.054415,1.071015,0 out of 10,0 out of 9,0 out of 10,"25 HIGHLAND AVENUE NEWBURYPORT, MA 01950 (42.814358, -70.889783)"
140048,ADVOCATE TRINITY HOSPITAL,2320 E 93RD ST,CHICAGO,IL,60617,Cook,0.986935,0.839602,1.049368,1.020623,0 out of 10,1 out of 9,1 out of 10,"2320 E 93RD ST CHICAGO, IL 60617 (41.726211, -87.56725)"
390228,ST CLAIR HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,Allegheny,0.986935,0.839602,1.012384,0.977357,1 out of 10,2 out of 9,2 out of 10,"1000 BOWER HILL ROAD PITTSBURGH, PA 15243 (40.376775, -80.066966)"
140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,IL,62207,Saint Clair,0.986935,0.839602,0.953149,0.855932,9 out of 10,8 out of 9,9 out of 10,"5900 BOND AVENUE CENTREVILLE, IL 62207 (38.571324, -90.10767)"
010034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,Elmore,0.986935,0.839602,0.933922,0.986714,1 out of 10,0 out of 9,1 out of 10,"805 FRIENDSHIP ROAD TALLASSEE, AL 36078 (32.535293, -85.911996)"
370158,PURCELL MUNICIPAL HOSPITAL,1500 NORTH GREEN AVENUE,PURCELL,OK,73080,McClain,0.986935,0.839602,0.904536,0.932714,4 out of 10,0 out of 9,4 out of 10,"1500 NORTH GREEN AVENUE PURCELL, OK 73080 (35.028408, -97.365753)"
030014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,Maricopa,0.986935,0.839602,0.968798,1.006041,0 out of 10,0 out of 9,0 out of 10,"250 EAST DUNLAP AVENUE PHOENIX, AZ 85020 (33.567754, -112.07063)"
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,Clarion,0.986935,0.839602,1.024406,0.987007,0 out of 10,2 out of 9,2 out of 10,"ONE HOSPITAL DRIVE CLARION, PA 16214"
060118,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DRIVE,FRISCO,CO,80443,Summit,0.986935,0.839602,0.915194,0.848546,9 out of 10,8 out of 9,9 out of 10,"340 PEAK ONE DRIVE FRISCO, CO 80443 (39.569988, -106.078259)"
050167,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,San Joaquin,0.986935,0.839602,0.980158,0.929931,4 out of 10,3 out of 9,4 out of 10,"500 W HOSPITAL ROAD FRENCH CAMP, CA 95231 (37.886492, -121.282061)"
280009,CHI HEALTH GOOD SAMARITAN,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,NE,68848,Buffalo,0.986935,0.839602,1.020343,1.017806,0 out of 10,0 out of 9,0 out of 10,"P O BOX 1990, 10 EAST 31ST ST KEARNEY, NE 68848"
140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,Knox,0.986935,0.839602,1.010022,1.039116,0 out of 10,0 out of 9,0 out of 10,"695 N KELLOGG ST GALESBURG, IL 61401 (40.955483, -90.366199)"
390031,LEHIGH VALLEY HOSPITAL-SCHUYLKILL E. NORWEGIAN STR,700 EAST NORWEGIAN STREET,POTTSVILLE,PA,17901,Schuylkill,0.986935,0.839602,1.095625,1.028032,0 out of 10,2 out of 9,2 out of 10,"700 EAST NORWEGIAN STREET POTTSVILLE, PA 17901 (40.690178, -76.187766)"
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,Sonoma,0.986935,0.839602,0.881167,0.805654,10 out of 10,9 out of 9,10 out of 10,"401 BICENTENNIAL WAY SANTA ROSA, CA 95403 (38.470217, -122.724316)"
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,Merced,0.986935,0.839602,0.849249,0.914749,5 out of 10,0 out of 9,5 out of 10,"520 WEST I ST LOS BANOS, CA 93635 (37.063431, -120.859407)"
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,65401,Phelps,0.986935,0.839602,0.959803,1.032432,0 out of 10,0 out of 9,0 out of 10,"1000 W 10TH ST ROLLA, MO 65401 (37.951442, -91.784993)"
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,Ontario,0.986935,0.839602,0.824394,0.823127,10 out of 10,9 out of 9,10 out of 10,"2 COULTER ROAD CLIFTON SPRINGS, NY 14432 (42.960473, -77.139252)"
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,St Joseph,0.986935,0.839602,1.000740,0.998340,0 out of 10,0 out of 9,0 out of 10,"5215 HOLY CROSS PKWY MISHAWAKA, IN 46545 (41.704501, -86.174459)"
490059,BON SECOURS ST MARYS HOSPITAL,5801 BREMO RD,RICHMOND,VA,23226,Richmond City,0.986935,0.839602,0.985219,1.033261,0 out of 10,0 out of 9,0 out of 10,"5801 BREMO RD RICHMOND, VA 23226 (37.584405, -77.513262)"
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,Queens,0.986935,0.839602,1.028645,1.031779,0 out of 10,0 out of 9,0 out of 10,"89TH AVENUE AND VAN WYCK EXPRESSWAY JAMAICA, NY 11418 (40.701412, -73.816302)"
050727,COMMUNITY HOSPITAL OF LONG BEACH,1720 TERMINO AVENUE,LONG BEACH,CA,90804,Los Angeles,0.986935,0.839602,1.158687,1.120294,0 out of 10,1 out of 9,1 out of 10,"1720 TERMINO AVENUE LONG BEACH, CA 90804 (33.788231, -118.145886)"
670106,PEARLAND MEDICAL CENTER,11100 SHADOW CREEK PARKWAY,PEARLAND,TX,77584,Brazoria,0.986935,0.839602,1.203016,1.026897,0 out of 10,4 out of 9,4 out of 10,"11100 SHADOW CREEK PARKWAY PEARLAND, TX 77584 (29.579994, -95.391911)"
040119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,Independence,0.986935,0.839602,0.983864,0.964529,2 out of 10,1 out of 9,2 out of 10,"1710 HARRISON STREET BATESVILLE, AR 72503 (35.769572, -91.634721)"
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,Tipton,0.986935,0.839602,0.882211,1.009748,0 out of 10,0 out of 9,0 out of 10,"1995 HIGHWAY 51 S COVINGTON, TN 38019 (35.535248, -89.676169)"
160153,MERCY MEDICAL CENTER-SIOUX CITY,801 5TH ST,SIOUX CITY,IA,51101,Woodbury,0.986935,0.839602,0.996016,1.011649,0 out of 10,0 out of 9,0 out of 10,"801 5TH ST SIOUX CITY, IA 51101 (42.495329, -96.400061)"
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,Logan,0.986935,0.839602,1.067423,1.002632,0 out of 10,2 out of 9,2 out of 10,"205 PALMER AVENUE BELLEFONTAINE, OH 43311 (40.368954, -83.756703)"
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,Childress,0.986935,0.839602,1.012801,0.955717,2 out of 10,3 out of 9,3 out of 10,"HWY 83 NORTH CHILDRESS, TX 79201"
140143,ST MARGARETS HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,Bureau,0.986935,0.839602,0.994310,1.006971,0 out of 10,0 out of 9,0 out of 10,"600 E 1ST ST SPRING VALLEY, IL 61362 (41.328409, -89.192633)"
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,San Francisco,0.986935,0.839602,0.773201,0.856114,8 out of 10,0 out of 9,8 out of 10,"2425 GEARY BLVD SAN FRANCISCO, CA 94115 (37.782778, -122.443222)"
420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,York,0.986935,0.839602,1.036032,1.075139,0 out of 10,0 out of 9,0 out of 10,"222 S HERLONG AVE ROCK HILL, SC 29730 (34.955198, -81.05125)"
180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,3600 WEST CUMBERLAND AVENUE,MIDDLESBORO,KY,40965,Bell,0.986935,0.839602,0.870548,0.899549,6 out of 10,0 out of 9,6 out of 10,"3600 WEST CUMBERLAND AVENUE MIDDLESBORO, KY 40965 (36.605199, -83.740056)"
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,SD,57108,Lincoln,0.986935,0.839602,0.984865,0.966128,2 out of 10,1 out of 9,2 out of 10,"4500 W 69TH ST SIOUX FALLS, SD 57108 (43.489922, -96.780906)"
360276,MH ST ELIZABETH BOARDMAN HOSPITAL,8401 MARKET STREET,BOARDMAN,OH,44512,Mahoning,0.986935,0.839602,1.037689,1.027217,0 out of 10,0 out of 9,0 out of 10,"8401 MARKET STREET BOARDMAN, OH 44512 (40.994956, -80.662744)"
510008,BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401,Berkeley,0.986935,0.839602,0.952892,0.946749,3 out of 10,0 out of 9,3 out of 10,"2500 HOSPITAL DRIVE MARTINSBURG, WV 25401 (39.477254, -77.980619)"
390080,JEANES HOSPITAL,7600 CENTRAL AVENUE,PHILADELPHIA,PA,19111,Philadelphia,0.986935,0.839602,1.040020,0.967080,2 out of 10,3 out of 9,3 out of 10,"7600 CENTRAL AVENUE PHILADELPHIA, PA 19111 (40.069071, -75.086551)"
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,Shelby,0.986935,0.839602,0.999721,1.006968,0 out of 10,0 out of 9,0 out of 10,"6019 WALNUT GROVE ROAD MEMPHIS, TN 38120 (35.130758, -89.861022)"
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,300 HALKET STREET,PITTSBURGH,PA,15213,Allegheny,0.986935,0.839602,0.928783,0.954918,2 out of 10,0 out of 9,2 out of 10,"300 HALKET STREET PITTSBURGH, PA 15213 (40.437077, -79.959546)"
100180,ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,Pinellas,0.986935,0.839602,1.084740,1.094272,0 out of 10,0 out of 9,0 out of 10,"6500 38TH AVE N SAINT PETERSBURG, FL 33710 (27.806299, -82.727297)"
050677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,CA,91367,Los Angeles,0.986935,0.839602,0.874989,0.723012,10 out of 10,9 out of 9,10 out of 10,"5601 DE SOTO AVENUE WOODLAND HILLS, CA 91367 (34.171852, -118.588183)"
120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,Honolulu,0.986935,0.839602,0.945433,0.989536,0 out of 10,0 out of 9,0 out of 10,"347 NORTH KUAKINI STREET HONOLULU, HI 96817 (21.322211, -157.856211)"
070034,NORWALK HOSPITAL ASSOCIATION,24 STEVENS STREET,NORWALK,CT,06856,Fairfield,0.986935,0.839602,1.008617,0.957447,2 out of 10,3 out of 9,3 out of 10,"24 STEVENS STREET NORWALK, CT 06856 (41.110415, -73.421229)"
310113,SOUTHERN OCEAN MEDICAL CENTER,1140 RT 72 W,MANAHAWKIN,NJ,08050,Ocean,0.986935,0.839602,1.009611,1.005433,0 out of 10,0 out of 9,0 out of 10,"1140 RT 72 W MANAHAWKIN, NJ 08050 (39.721499, -74.287136)"
010056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,Jefferson,0.986935,0.839602,1.050369,1.053499,0 out of 10,0 out of 9,0 out of 10,"810 ST VINCENT'S DRIVE BIRMINGHAM, AL 35205 (33.508015, -86.788755)"
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,PA,19026,Delaware,0.986935,0.839602,1.112645,1.119553,0 out of 10,0 out of 9,0 out of 10,"501 NORTH LANSDOWNE AVE DREXEL HILL, PA 19026 (39.953877, -75.283921)"
180038,OWENSBORO HEALTH REGIONAL HOSPITAL,1201 PLEASANT VALLEY ROAD,OWENSBORO,KY,42303,Daviess,0.986935,0.839602,0.997488,0.991120,0 out of 10,0 out of 9,0 out of 10,"1201 PLEASANT VALLEY ROAD OWENSBORO, KY 42303 (37.777296, -87.069958)"
390330,ST LUKE'S HOSPITAL - MONROE CAMPUS,100 ST LUKE'S LANE,STROUDSBURG,PA,18360,Monroe,0.986935,0.839602,Not Available,0.969854,2 out of 10,Not Available,2 out of 10,"100 ST LUKE'S LANE STROUDSBURG, PA 18360 (40.997966, -75.261786)"
250002,TISHOMINGO HEALTH SERVICES INC,1777 CURTIS DRIVE,IUKA,MS,38852,Tishomingo,0.986935,0.839602,0.964765,0.952198,3 out of 10,1 out of 9,3 out of 10,"1777 CURTIS DRIVE IUKA, MS 38852 (34.803686, -88.209218)"
390104,KANE COMMUNITY HOSPITAL,4372 ROUTE 6,KANE,PA,16735,McKean,0.986935,0.839602,0.935060,0.990504,0 out of 10,0 out of 9,0 out of 10,"4372 ROUTE 6 KANE, PA 16735 (41.673401, -78.731025)"
070018,GREENWICH HOSPITAL ASSOCIATION -,5 PERRYRIDGE RD,GREENWICH,CT,06830,Fairfield,0.986935,0.839602,1.000150,1.023036,0 out of 10,0 out of 9,0 out of 10,"5 PERRYRIDGE RD GREENWICH, CT 06830 (41.034395, -73.629632)"
250094,MERIT HEALTH WESLEY,5001 W HARDY ST,HATTIESBURG,MS,39402,Lamar,0.986935,0.839602,1.007131,1.006232,0 out of 10,0 out of 9,0 out of 10,"5001 W HARDY ST HATTIESBURG, MS 39402 (31.323058, -89.3669)"
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,Rowan,0.986935,0.839602,1.000076,1.006140,0 out of 10,0 out of 9,0 out of 10,"612 MOCKSVILLE AVE SALISBURY, NC 28144 (35.681766, -80.471456)"
260057,CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN,CAMERON,MO,64429,Clinton,0.986935,0.839602,0.970542,1.000732,0 out of 10,0 out of 9,0 out of 10,"1600 E EVERGREEN CAMERON, MO 64429 (39.731504, -94.218308)"
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,Shelby,0.986935,0.839602,0.990448,1.012499,0 out of 10,0 out of 9,0 out of 10,"1265 UNION AVE SUITE 700 MEMPHIS, TN 38104 (35.137088, -90.019145)"
180064,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,MOUNT STERLING,KY,40353,Montgomery,0.986935,0.839602,0.968497,0.943880,3 out of 10,1 out of 9,3 out of 10,"225 FALCON DRIVE MOUNT STERLING, KY 40353 (38.07591, -83.94692)"
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,Union,0.986935,0.839602,0.964586,0.949950,3 out of 10,1 out of 9,3 out of 10,"500 LONDON AVENUE MARYSVILLE, OH 43040 (40.231291, -83.368841)"
090001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,District of Columbia,0.986935,0.839602,0.984049,0.997392,0 out of 10,0 out of 9,0 out of 10,"900 23RD ST NW WASHINGTON, DC 20037 (38.901169, -77.050119)"
450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,EL PASO,TX,79902,El Paso,0.986935,0.839602,1.031164,1.054684,0 out of 10,0 out of 9,0 out of 10,"1801 NORTH OREGON STREET EL PASO, TX 79902 (31.770483, -106.498753)"
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,Broome,0.986935,0.839602,0.913099,0.899508,6 out of 10,1 out of 9,6 out of 10,"169 RIVERSIDE DRIVE BINGHAMTON, NY 13905 (42.09264, -75.935558)"
040084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,Saline,0.986935,0.839602,0.963256,1.025646,0 out of 10,0 out of 9,0 out of 10,"#1 MEDICAL PARK DRIVE BENTON, AR 72015 (34.573552, -92.584405)"
110018,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,Newton,0.986935,0.839602,0.998724,1.040087,0 out of 10,0 out of 9,0 out of 10,"5126 HOSPITAL DRIVE NE COVINGTON, GA 30014 (33.602673, -83.848082)"
100106,DOCTOR'S MEMORIAL HOSPITAL INC,333 N BYRON BUTLER PKWY,PERRY,FL,32348,Taylor,0.986935,0.839602,0.977419,1.018373,0 out of 10,0 out of 9,0 out of 10,"333 N BYRON BUTLER PKWY PERRY, FL 32348 (30.121128, -83.592009)"
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,Dallas,0.986935,0.839602,1.102405,1.078406,0 out of 10,0 out of 9,0 out of 10,"8200 WALNUT HILL LANE DALLAS, TX 75231 (32.883139, -96.763574)"
340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,706 W KING ST,KINGS MOUNTAIN,NC,28086,Cleveland,0.986935,0.839602,0.911633,0.964682,2 out of 10,0 out of 9,2 out of 10,"706 W KING ST KINGS MOUNTAIN, NC 28086 (35.240871, -81.356017)"
490021,"CENTRA  HEALTH, INC",1901 TATE SPRINGS ROAD,LYNCHBURG,VA,24501,Lynchburg City,0.986935,0.839602,0.937724,0.966563,2 out of 10,0 out of 9,2 out of 10,"1901 TATE SPRINGS ROAD LYNCHBURG, VA 24501 (37.416648, -79.169753)"
