Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Communication with Nurses Floor,Communication with Nurses Achievement Threshold,Communication with Nurses Benchmark,Communication with Nurses Baseline Rate,Communication with Nurses Performance Rate,Communication with Nurses Achievement Points,Communication with Nurses Improvement Points,Communication with Nurses Dimension Score,Communication with Doctors Floor,Communication with Doctors Achievement Threshold,Communication with Doctors Benchmark,Communication with Doctors Baseline Rate,Communication with Doctors Performance Rate,Communication with Doctors Achievement Points,Communication with Doctors Improvement Points,Communication with Doctors Dimension Score,Responsiveness of Hospital Staff Floor,Responsiveness of Hospital Staff Achievement Threshold,Responsiveness of Hospital Staff Benchmark,Responsiveness of Hospital Staff Baseline Rate,Responsiveness of Hospital Staff Performance Rate,Responsiveness of Hospital Staff Achievement Points,Responsiveness of Hospital Staff Improvement Points,Responsiveness of Hospital Staff Dimension Score,Care Transition Floor,Care Transition Achievement Threshold,Care Transition Benchmark,Care Transition Baseline Rate,Care Transition Performance Rate,Care Transition Achievement Points,Care Transition Improvement Points,Care Transition Dimension Score,Communication about Medicines Floor,Communication about Medicines Achievement Threshold,Communication about Medicines Benchmark,Communication about Medicines Baseline Rate,Communication about Medicines Performance Rate,Communication about Medicines Achievement Points,Communication about Medicines Improvement Points,Communication about Medicines Dimension Score,Cleanliness and Quietness of Hospital Environment Floor,Cleanliness and Quietness of Hospital Environment Achievement Threshold,Cleanliness and Quietness of Hospital Environment Benchmark,Cleanliness and Quietness of Hospital Environment Baseline Rate,Cleanliness and Quietness of Hospital Environment Performance Rate,Cleanliness and Quietness of Hospital Environment Achievement Points,Cleanliness and Quietness of Hospital Environment Improvement Points,Cleanliness and Quietness of Hospital Environment Dimension Score,Discharge Information Floor,Discharge Information Achievement Threshold,Discharge Information Benchmark,Discharge Information Baseline Rate,Discharge Information Performance Rate,Discharge Information Achievement Points,Discharge Information Improvement Points,Discharge Information Dimension Score,Overall Rating of Hospital Floor,Overall Rating of Hospital Achievement Threshold,Overall Rating of Hospital Benchmark,Overall Rating of Hospital Baseline Rate,Overall Rating of Hospital Performance Rate,Overall  Rating of Hospital Achievement Points,Overall Rating of Hospital Improvement Points,Overall Rating of Hospital Dimension Score,HCAHPS Base Score,HCAHPS Consistency Score,Location
030123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,Maricopa,28.10,78.69,86.97,78.83,82.42,5 out of 10,4 out of 9,5 out of 10,33.46,80.32,88.62,76.33,81.33,2 out of 10,4 out of 9,4 out of 10,32.72,65.16,80.15,66.72,67.08,2 out of 10,0 out of 9,2 out of 10,11.30,51.42,62.77,54.32,54.10,3 out of 10,0 out of 9,3 out of 10,11.38,63.26,73.53,61.02,63.60,1 out of 10,2 out of 9,2 out of 10,22.85,65.58,79.06,70.34,69.70,3 out of 10,0 out of 9,3 out of 10,61.96,87.05,91.87,86.73,85.06,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,76.53,80.93,7 out of 10,5 out of 9,7 out of 10,26,18,"7400 EAST THOMPSON PEAK PARKWAY SCOTTSDALE, AZ 85255 (33.669777, -111.921803)"
010055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,Houston,28.10,78.69,86.97,82.38,78.27,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,83.94,80.36,1 out of 10,0 out of 9,1 out of 10,32.72,65.16,80.15,67.49,63.29,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,55.04,55.78,4 out of 10,0 out of 9,4 out of 10,11.38,63.26,73.53,70.04,67.85,5 out of 10,0 out of 9,5 out of 10,22.85,65.58,79.06,69.93,67.23,2 out of 10,0 out of 9,2 out of 10,61.96,87.05,91.87,89.56,89.14,4 out of 10,0 out of 9,4 out of 10,28.39,70.85,84.83,80.41,75.38,3 out of 10,0 out of 9,3 out of 10,19,18,"4370 WEST MAIN STREET DOTHAN, AL 36305 (31.235991, -85.457937)"
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,Orange,28.10,78.69,86.97,76.54,77.03,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,80.48,80.11,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,60.21,58.39,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,52.86,50.41,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,60.03,59.35,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,59.33,57.02,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,84.98,85.72,0 out of 10,1 out of 9,1 out of 10,28.39,70.85,84.83,72.20,73.86,2 out of 10,1 out of 9,2 out of 10,3,15,"24451 HEALTH CENTER DRIVE LAGUNA HILLS, CA 92653 (33.607762, -117.708258)"
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,Bradley,28.10,78.69,86.97,75.83,78.24,0 out of 10,2 out of 9,2 out of 10,33.46,80.32,88.62,78.23,80.80,1 out of 10,2 out of 9,2 out of 10,32.72,65.16,80.15,62.23,67.06,2 out of 10,2 out of 9,2 out of 10,11.30,51.42,62.77,44.18,49.49,0 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,61.33,66.47,3 out of 10,4 out of 9,4 out of 10,22.85,65.58,79.06,64.29,66.77,1 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,83.66,84.99,0 out of 10,1 out of 9,1 out of 10,28.39,70.85,84.83,64.49,65.50,0 out of 10,0 out of 9,0 out of 10,14,17,"2305 CHAMBLISS AVE NW CLEVELAND, TN 37311 (35.176743, -84.868591)"
390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,Centre,28.10,78.69,86.97,83.60,84.69,7 out of 10,3 out of 9,7 out of 10,33.46,80.32,88.62,82.08,84.97,6 out of 10,4 out of 9,6 out of 10,32.72,65.16,80.15,70.07,74.58,6 out of 10,4 out of 9,6 out of 10,11.30,51.42,62.77,54.92,55.62,4 out of 10,0 out of 9,4 out of 10,11.38,63.26,73.53,65.96,64.96,2 out of 10,0 out of 9,2 out of 10,22.85,65.58,79.06,67.39,67.68,2 out of 10,0 out of 9,2 out of 10,61.96,87.05,91.87,87.95,89.15,4 out of 10,3 out of 9,4 out of 10,28.39,70.85,84.83,75.37,75.31,3 out of 10,0 out of 9,3 out of 10,34,20,"1800 EAST PARK AVE STATE COLLEGE, PA 16803 (40.820475, -77.848101)"
460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,Salt Lake,28.10,78.69,86.97,73.38,74.29,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,79.19,76.73,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,62.78,64.92,0 out of 10,1 out of 9,1 out of 10,11.30,51.42,62.77,50.48,53.22,2 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,58.70,58.96,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,58.23,59.47,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,87.32,86.79,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,65.98,68.66,0 out of 10,1 out of 9,1 out of 10,4,17,"1200 EAST 3900 SOUTH SALT LAKE CITY, UT 84124 (40.687062, -111.857446)"
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,Davison,28.10,78.69,86.97,78.93,76.74,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,83.92,80.08,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,66.80,63.43,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,51.97,50.94,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,67.83,65.51,2 out of 10,0 out of 9,2 out of 10,22.85,65.58,79.06,62.67,70.83,4 out of 10,4 out of 9,4 out of 10,61.96,87.05,91.87,91.45,91.43,9 out of 10,0 out of 9,9 out of 10,28.39,70.85,84.83,71.15,73.97,3 out of 10,2 out of 9,3 out of 10,18,18,"525 N FOSTER MITCHELL, SD 57301 (43.713842, -98.007325)"
330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,11201,Kings,28.10,78.69,86.97,66.94,69.20,0 out of 10,1 out of 9,1 out of 10,33.46,80.32,88.62,76.58,75.60,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,49.74,52.58,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,39.45,41.18,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,56.56,59.73,0 out of 10,1 out of 9,1 out of 10,22.85,65.58,79.06,53.64,58.14,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,75.83,77.30,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,51.39,56.57,0 out of 10,1 out of 9,1 out of 10,4,12,"121 DEKALB AVENUE BROOKLYN, NY 11201 (40.689785, -73.9774)"
490021,"CENTRA  HEALTH, INC",1901 TATE SPRINGS ROAD,LYNCHBURG,VA,24501,Lynchburg City,28.10,78.69,86.97,80.20,80.05,2 out of 10,0 out of 9,2 out of 10,33.46,80.32,88.62,82.61,82.27,3 out of 10,0 out of 9,3 out of 10,32.72,65.16,80.15,62.52,62.62,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,53.08,52.89,2 out of 10,0 out of 9,2 out of 10,11.38,63.26,73.53,64.67,61.61,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,65.42,65.27,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,88.13,88.75,4 out of 10,1 out of 9,4 out of 10,28.39,70.85,84.83,72.43,72.24,1 out of 10,0 out of 9,1 out of 10,12,18,"1901 TATE SPRINGS ROAD LYNCHBURG, VA 24501 (37.416648, -79.169753)"
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,43699,Lucas,28.10,78.69,86.97,76.88,76.06,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,73.50,74.32,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,56.38,55.93,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,48.33,49.98,0 out of 10,1 out of 9,1 out of 10,11.38,63.26,73.53,60.22,58.26,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,56.52,60.33,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,84.04,82.90,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,66.38,67.22,0 out of 10,0 out of 9,0 out of 10,2,14,"3000 ARLINGTON AVENUE TOLEDO, OH 43699 (41.621215, -83.615382)"
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,20171 CHASEWOOD PARK DRIVE,HOUSTON,TX,77070,Harris,28.10,78.69,86.97,71.77,71.92,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,72.57,74.70,0 out of 10,1 out of 9,1 out of 10,32.72,65.16,80.15,56.09,60.03,0 out of 10,1 out of 9,1 out of 10,11.30,51.42,62.77,44.90,48.88,0 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,57.22,58.67,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,68.73,67.50,2 out of 10,0 out of 9,2 out of 10,61.96,87.05,91.87,82.79,83.62,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,65.62,70.95,1 out of 10,2 out of 9,2 out of 10,8,16,"20171 CHASEWOOD PARK DRIVE HOUSTON, TX 77070 (29.989489, -95.570248)"
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,2300 OPITZ BOULEVARD,WOODBRIDGE,VA,22191,Prince William,28.10,78.69,86.97,77.37,77.03,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,78.00,76.68,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,60.55,58.32,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,50.25,48.45,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,62.13,62.28,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,64.51,64.44,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,89.03,87.61,2 out of 10,0 out of 9,2 out of 10,28.39,70.85,84.83,65.90,66.66,0 out of 10,0 out of 9,0 out of 10,2,15,"2300 OPITZ BOULEVARD WOODBRIDGE, VA 22191 (38.634953, -77.284211)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,Pinal,28.10,78.69,86.97,81.78,79.89,2 out of 10,0 out of 9,2 out of 10,33.46,80.32,88.62,83.40,76.23,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,74.18,78.44,8 out of 10,7 out of 9,8 out of 10,11.30,51.42,62.77,59.89,54.54,3 out of 10,0 out of 9,3 out of 10,11.38,63.26,73.53,73.31,65.14,2 out of 10,0 out of 9,2 out of 10,22.85,65.58,79.06,65.71,64.34,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,93.17,90.31,7 out of 10,0 out of 9,7 out of 10,28.39,70.85,84.83,76.48,73.55,2 out of 10,0 out of 9,2 out of 10,24,18,"2050 WEST SOUTHERN AVENUE APACHE JUNCTION, AZ 85120 (33.393343, -111.566796)"
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,Imperial,28.10,78.69,86.97,70.18,71.90,0 out of 10,1 out of 9,1 out of 10,33.46,80.32,88.62,71.10,72.42,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,55.66,58.47,0 out of 10,1 out of 9,1 out of 10,11.30,51.42,62.77,52.43,53.87,2 out of 10,1 out of 9,2 out of 10,11.38,63.26,73.53,56.47,59.68,0 out of 10,1 out of 9,1 out of 10,22.85,65.58,79.06,60.23,62.51,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,86.62,86.22,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,60.18,61.45,0 out of 10,0 out of 9,0 out of 10,6,15,"1415 ROSS AVENUE EL CENTRO, CA 92243 (32.781498, -115.56862)"
010118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,Dallas,28.10,78.69,86.97,73.15,74.14,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,82.17,81.12,1 out of 10,0 out of 9,1 out of 10,32.72,65.16,80.15,54.90,64.23,0 out of 10,3 out of 9,3 out of 10,11.30,51.42,62.77,44.93,44.96,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,59.14,60.34,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,68.85,70.09,4 out of 10,1 out of 9,4 out of 10,61.96,87.05,91.87,82.45,78.80,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,60.98,60.57,0 out of 10,0 out of 9,0 out of 10,8,13,"1015 MEDICAL CENTER PARKWAY SELMA, AL 36701 (32.430248, -87.055174)"
150007,COMMUNITY HOWARD REGIONAL HEALTH INC,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,Howard,28.10,78.69,86.97,79.67,81.47,4 out of 10,2 out of 9,4 out of 10,33.46,80.32,88.62,79.05,81.70,2 out of 10,2 out of 9,2 out of 10,32.72,65.16,80.15,69.46,69.15,3 out of 10,0 out of 9,3 out of 10,11.30,51.42,62.77,49.54,52.59,1 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,59.84,59.56,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,63.72,65.46,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,85.89,87.50,1 out of 10,2 out of 9,2 out of 10,28.39,70.85,84.83,67.65,72.38,1 out of 10,2 out of 9,2 out of 10,16,18,"3500 S LAFOUNTAIN ST KOKOMO, IN 46902 (40.446835, -86.127103)"
520202,ASCENSION ST CLARES HOSPITAL,3400 MINISTRY PARKWAY,WESTON,WI,54476,Marathon,28.10,78.69,86.97,81.47,79.50,1 out of 10,0 out of 9,1 out of 10,33.46,80.32,88.62,79.52,79.41,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,69.73,65.07,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,56.10,55.89,4 out of 10,0 out of 9,4 out of 10,11.38,63.26,73.53,64.83,66.59,3 out of 10,2 out of 9,3 out of 10,22.85,65.58,79.06,70.69,67.45,2 out of 10,0 out of 9,2 out of 10,61.96,87.05,91.87,90.49,90.29,7 out of 10,0 out of 9,7 out of 10,28.39,70.85,84.83,76.02,72.25,1 out of 10,0 out of 9,1 out of 10,18,19,"3400 MINISTRY PARKWAY WESTON, WI 54476 (44.889675, -89.582214)"
450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,Travis,28.10,78.69,86.97,75.10,77.64,0 out of 10,2 out of 9,2 out of 10,33.46,80.32,88.62,79.99,79.34,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,57.58,62.61,0 out of 10,2 out of 9,2 out of 10,11.30,51.42,62.77,52.64,53.46,2 out of 10,0 out of 9,2 out of 10,11.38,63.26,73.53,60.29,67.99,5 out of 10,5 out of 9,5 out of 10,22.85,65.58,79.06,60.54,63.04,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,88.04,87.98,2 out of 10,0 out of 9,2 out of 10,28.39,70.85,84.83,70.01,72.98,2 out of 10,2 out of 9,2 out of 10,16,18,"1201 W 38TH ST AUSTIN, TX 78705 (30.306154, -97.745218)"
390028,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,Allegheny,28.10,78.69,86.97,76.33,78.01,0 out of 10,1 out of 9,1 out of 10,33.46,80.32,88.62,76.97,77.36,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,61.71,60.07,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,49.62,48.76,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,60.75,60.72,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,58.64,56.25,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,87.03,86.86,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,65.49,67.01,0 out of 10,0 out of 9,0 out of 10,1,15,"1400 LOCUST STREET PITTSBURGH, PA 15219 (40.436831, -79.985623)"
250042,NORTHWEST MISSISSIPPI MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614,Coahoma,28.10,78.69,86.97,77.40,81.29,3 out of 10,4 out of 9,4 out of 10,33.46,80.32,88.62,84.17,86.08,7 out of 10,4 out of 9,7 out of 10,32.72,65.16,80.15,62.12,74.01,6 out of 10,6 out of 9,6 out of 10,11.30,51.42,62.77,47.70,49.51,0 out of 10,1 out of 9,1 out of 10,11.38,63.26,73.53,64.56,70.29,7 out of 10,6 out of 9,7 out of 10,22.85,65.58,79.06,67.63,70.59,4 out of 10,2 out of 9,4 out of 10,61.96,87.05,91.87,83.38,86.04,0 out of 10,3 out of 9,3 out of 10,28.39,70.85,84.83,66.36,69.58,0 out of 10,1 out of 9,1 out of 10,33,19,"1970 HOSPITAL DRIVE CLARKSDALE, MS 38614 (34.197133, -90.552764)"
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,Clark,28.10,78.69,86.97,66.22,68.21,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,69.26,70.06,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,50.91,55.61,0 out of 10,1 out of 9,1 out of 10,11.30,51.42,62.77,38.34,42.55,0 out of 10,1 out of 9,1 out of 10,11.38,63.26,73.53,53.91,57.30,0 out of 10,1 out of 9,1 out of 10,22.85,65.58,79.06,57.62,59.24,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,79.39,80.27,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,58.72,62.94,0 out of 10,1 out of 9,1 out of 10,4,14,"3186 S MARYLAND PKWY LAS VEGAS, NV 89109 (36.134586, -115.136883)"
050245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,San Bernardino,28.10,78.69,86.97,73.37,76.02,0 out of 10,1 out of 9,1 out of 10,33.46,80.32,88.62,74.03,77.46,0 out of 10,2 out of 9,2 out of 10,32.72,65.16,80.15,53.63,56.20,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,45.39,50.47,0 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,61.20,63.41,1 out of 10,1 out of 9,1 out of 10,22.85,65.58,79.06,58.90,58.37,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,81.33,80.30,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,63.82,68.68,0 out of 10,2 out of 9,2 out of 10,8,14,"400 NORTH PEPPER AVENUE COLTON, CA 92324 (34.072884, -117.352833)"
070012,ROCKVILLE GENERAL HOSPITAL,31 UNION ST,ROCKVILLE,CT,06066,Tolland,28.10,78.69,86.97,76.73,68.31,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,74.82,68.22,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,60.04,51.03,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,44.95,45.89,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,62.34,57.61,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,52.59,51.20,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,85.10,83.64,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,60.85,53.75,0 out of 10,0 out of 9,0 out of 10,0,11,"31 UNION ST ROCKVILLE, CT 06066 (41.866962, -72.450988)"
310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,07728,Monmouth,28.10,78.69,86.97,79.95,78.97,1 out of 10,0 out of 9,1 out of 10,33.46,80.32,88.62,77.93,77.21,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,64.87,63.70,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,47.77,47.21,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,67.56,59.07,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,64.26,59.18,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,87.08,84.69,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,69.81,66.79,0 out of 10,0 out of 9,0 out of 10,1,17,"901 WEST MAIN STREET FREEHOLD, NJ 07728 (40.23566, -74.312025)"
370094,ALLIANCEHEALTH MIDWEST,2825 PARKLAWN DRIVE,MIDWEST CITY,OK,73110,Oklahoma,28.10,78.69,86.97,65.91,72.23,0 out of 10,3 out of 9,3 out of 10,33.46,80.32,88.62,74.85,71.42,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,47.58,60.34,0 out of 10,3 out of 9,3 out of 10,11.30,51.42,62.77,43.07,47.48,0 out of 10,2 out of 9,2 out of 10,11.38,63.26,73.53,54.51,61.79,0 out of 10,3 out of 9,3 out of 10,22.85,65.58,79.06,62.07,65.28,0 out of 10,1 out of 9,1 out of 10,61.96,87.05,91.87,82.76,83.30,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,57.45,59.98,0 out of 10,0 out of 9,0 out of 10,12,14,"2825 PARKLAWN DRIVE MIDWEST CITY, OK 73110 (35.466527, -97.392925)"
440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,37066,Sumner,28.10,78.69,86.97,76.22,80.22,2 out of 10,3 out of 9,3 out of 10,33.46,80.32,88.62,78.47,79.67,0 out of 10,1 out of 9,1 out of 10,32.72,65.16,80.15,68.32,67.78,2 out of 10,0 out of 9,2 out of 10,11.30,51.42,62.77,47.86,49.31,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,59.54,54.94,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,71.00,68.46,2 out of 10,0 out of 9,2 out of 10,61.96,87.05,91.87,85.73,86.69,0 out of 10,1 out of 9,1 out of 10,28.39,70.85,84.83,68.46,75.77,4 out of 10,4 out of 9,4 out of 10,13,16,"555 HARTSVILLE PIKE GALLATIN, TN 37066 (36.391117, -86.434341)"
360085,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,Franklin,28.10,78.69,86.97,78.84,78.28,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,79.89,79.20,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,62.47,59.59,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,55.81,53.50,2 out of 10,0 out of 9,2 out of 10,11.38,63.26,73.53,61.63,61.54,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,64.48,62.96,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,87.51,86.74,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,73.51,74.43,3 out of 10,0 out of 9,3 out of 10,5,16,"410 WEST 10TH AVENUE COLUMBUS, OH 43210 (39.994884, -83.017686)"
100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,Hernando,28.10,78.69,86.97,77.92,73.90,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,75.49,70.57,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,62.21,59.63,0 out of 10,0 out of 9,0 out of 10,11.30,51.42,62.77,48.27,48.33,0 out of 10,0 out of 9,0 out of 10,11.38,63.26,73.53,63.35,57.02,0 out of 10,0 out of 9,0 out of 10,22.85,65.58,79.06,58.92,55.90,0 out of 10,0 out of 9,0 out of 10,61.96,87.05,91.87,87.59,85.55,0 out of 10,0 out of 9,0 out of 10,28.39,70.85,84.83,68.80,62.23,0 out of 10,0 out of 9,0 out of 10,0,15,"11375 CORTEZ BLVD BROOKSVILLE, FL 34613 (28.533305, -82.534495)"
460017,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,Box Elder,28.10,78.69,86.97,77.34,77.22,0 out of 10,0 out of 9,0 out of 10,33.46,80.32,88.62,85.17,78.86,0 out of 10,0 out of 9,0 out of 10,32.72,65.16,80.15,71.76,71.21,4 out of 10,0 out of 9,4 out of 10,11.30,51.42,62.77,55.20,55.70,4 out of 10,0 out of 9,4 out of 10,11.38,63.26,73.53,64.92,69.99,6 out of 10,5 out of 9,6 out of 10,22.85,65.58,79.06,63.81,69.82,3 out of 10,3 out of 9,3 out of 10,61.96,87.05,91.87,91.47,90.98,8 out of 10,0 out of 9,8 out of 10,28.39,70.85,84.83,75.10,72.98,2 out of 10,0 out of 9,2 out of 10,27,19,"950 SOUTH MEDICAL DRIVE BRIGHAM CITY, UT 84302 (41.49107, -112.024441)"
